Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,Age,ConvertedSalary,HDI,GDP,GINI
1,14,1,0,2,2,2,1,4,1,1,3,3,2,2,2,72469,1,1,1
1,1,1,1,3,2,7,3,3,1,2,2,1,2,1,3,83342,1,1,1
1,14,1,1,2,2,11,1,2,9,1,7,3,1,2,1,76495,1,1,1
1,1,1,1,2,5,2,1,3,1,1,3,1,2,1,3,54173,1,1,1
1,13,1,1,2,2,2,1,4,1,1,9,2,2,5,2,23580,3,3,2
1,6,1,1,2,3,2,2,1,1,4,4,1,2,4,3,6948,2,3,2
1,2,1,1,2,2,2,1,2,4,3,1,1,2,2,2,84000,1,2,2
1,14,1,1,1,3,7,3,4,1,1,7,3,1,2,3,888960,1,1,1
1,14,1,1,2,10,3,2,4,1,1,5,1,2,2,3,48313,1,1,1
1,5,1,1,2,2,5,2,1,1,1,5,1,2,3,3,68777,1,1,1
1,2,3,0,2,2,3,1,3,7,4,3,1,2,2,3,28800,1,2,2
1,4,3,0,2,2,3,1,3,1,4,3,1,2,1,2,59880,1,1,3
1,6,2,1,2,2,3,1,3,1,3,1,2,2,4,3,7140,2,3,2
1,2,1,1,3,7,7,1,2,1,1,7,1,2,2,1,62000,1,2,2
1,6,1,1,2,17,4,2,2,1,1,1,3,2,4,2,2820,2,3,2
1,9,1,1,3,2,3,1,3,1,1,3,1,2,1,2,58752,1,1,1
1,14,1,0,2,4,7,2,3,1,1,4,1,2,2,3,41871,1,1,1
1,2,1,1,2,10,2,2,1,1,1,1,1,2,2,2,62000,1,2,2
1,2,1,0,3,2,3,2,4,1,1,2,1,2,2,2,80000,1,2,2
2,11,1,0,2,5,3,2,2,1,1,2,1,2,1,3,21418,1,1,1
1,10,1,1,2,2,2,1,4,1,1,7,1,2,1,3,58746,1,1,1
2,3,1,1,2,2,3,1,2,1,2,7,1,2,1,3,73433,1,1,3
1,2,1,1,1,4,2,1,2,1,1,1,1,2,2,3,110000,1,2,2
1,16,1,1,3,2,2,2,2,1,1,9,1,2,1,3,26400,3,3,2
1,2,1,1,1,2,7,1,1,1,1,3,1,2,2,3,85000,1,2,2
1,2,1,0,2,12,8,2,3,9,3,1,1,2,2,3,30000,1,2,2
1,3,1,1,3,14,2,1,1,1,1,3,1,2,1,3,55075,1,1,3
1,9,1,1,1,2,2,1,3,1,1,5,1,1,1,2,45792,1,1,1
1,17,2,0,2,2,2,3,4,1,1,5,1,2,4,3,96552,1,1,2
1,1,1,1,2,2,7,2,4,1,1,3,1,2,1,2,25003,1,1,1
2,1,1,0,1,2,11,3,3,1,1,2,1,1,1,1,66674,1,1,1
1,1,1,1,2,2,3,2,2,1,2,2,1,1,1,3,43060,1,1,1
1,14,1,1,2,2,2,2,2,1,1,1,3,2,2,3,32209,1,1,1
1,13,1,1,2,2,2,3,3,1,1,1,1,2,5,2,14976,3,3,2
1,6,1,1,2,8,8,2,2,1,1,1,1,1,4,3,50094,2,3,2
1,9,2,0,2,5,7,2,1,1,1,2,1,2,1,2,12480,1,1,1
1,2,1,0,1,2,8,2,2,1,1,1,2,2,2,3,120000,1,2,2
1,2,1,1,2,7,6,2,1,1,1,1,1,1,2,1,125000,1,2,2
2,2,1,1,2,9,3,2,4,1,3,3,1,2,2,3,77000,1,2,2
1,13,1,1,2,2,3,3,3,1,4,1,2,2,5,3,24324,3,3,2
1,17,1,1,2,18,5,5,3,1,1,1,1,1,4,1,129900,1,1,2
2,9,1,1,2,10,7,2,3,1,1,3,1,2,1,3,58746,1,1,1
1,2,1,1,2,2,5,2,2,1,1,4,3,1,2,1,120000,1,2,2
1,2,1,0,2,2,10,2,2,1,1,1,1,1,2,1,190000,1,2,2
2,2,1,0,2,10,2,1,3,1,2,2,2,1,2,3,75000,1,2,2
1,19,1,0,2,2,6,2,3,1,1,5,1,2,1,1,83416,1,1,3
1,6,2,1,2,2,7,5,3,1,1,7,3,2,4,7,3150,2,3,2
1,2,1,0,1,2,7,2,1,1,1,1,1,1,2,3,88000,1,2,2
1,8,3,0,2,2,3,2,2,1,3,7,1,2,1,3,40332,2,3,2
1,9,1,1,2,2,8,1,3,1,1,7,1,2,1,3,707892,1,1,1
2,1,1,1,3,2,6,1,1,1,1,4,1,1,1,1,86120,1,1,1
1,9,1,1,2,4,3,2,4,1,1,2,1,2,1,3,73428,1,1,1
1,6,1,1,2,2,7,3,3,1,2,3,1,1,4,3,7512,2,3,2
1,8,1,1,3,2,8,3,3,1,1,1,1,2,1,3,21228,2,3,2
2,5,1,1,2,2,8,1,4,1,1,1,2,2,3,1,71976,1,1,1
1,12,1,1,3,5,2,2,2,1,1,1,1,2,4,3,42386,2,3,2
1,6,1,1,2,2,3,3,3,1,1,6,1,2,4,3,22699,2,3,2
1,2,1,1,2,2,8,2,2,1,1,4,1,2,2,3,80000,1,2,2
1,8,3,0,2,10,4,2,3,1,1,4,1,2,1,2,6372,2,3,2
1,9,1,1,2,2,10,2,2,1,1,3,1,2,1,4,104030,1,1,1
2,2,1,1,3,2,7,1,2,1,1,8,1,2,2,3,67000,1,2,2
2,9,1,0,2,5,8,3,2,8,4,2,1,2,1,1,67313,1,1,1
1,6,1,1,3,2,7,2,1,1,1,8,3,2,4,2,7827,2,3,2
1,2,1,1,2,2,3,2,4,1,1,3,2,2,2,3,124000,1,2,2
1,10,1,1,2,4,2,1,3,1,1,1,1,2,1,2,36104,1,1,1
1,2,3,0,2,5,5,3,2,1,1,5,1,2,2,3,110000,1,2,2
1,9,1,1,2,2,5,2,3,1,1,3,1,1,1,3,63642,1,1,1
1,19,3,1,2,2,7,2,2,1,1,2,3,2,1,2,625620,1,1,3
1,8,2,1,2,7,7,2,3,1,1,3,1,2,1,2,12732,2,3,2
1,2,3,1,2,17,4,1,4,1,1,1,1,2,2,3,1600000,1,2,2
2,2,1,1,2,5,7,2,2,1,1,1,2,2,2,3,95000,1,2,2
1,2,1,1,2,2,7,2,2,1,1,5,3,2,2,3,75000,1,2,2
1,1,2,1,2,7,3,3,3,1,1,4,1,2,1,3,55562,1,1,1
1,2,1,1,2,4,8,2,3,1,1,5,2,1,2,1,149000,1,2,2
1,2,1,0,2,2,3,3,2,1,1,1,2,2,2,1,85000,1,2,2
2,6,2,1,2,3,7,2,3,1,1,1,3,2,4,3,150288,2,3,2
1,2,1,1,2,2,10,2,4,1,1,3,1,2,2,1,146000,1,2,2
2,10,1,1,1,2,2,1,2,4,1,3,1,2,1,2,44855,1,1,1
1,10,1,1,2,2,5,2,3,1,1,3,1,1,1,3,63642,1,1,1
1,2,2,1,2,9,5,2,3,1,1,1,1,2,2,3,150000,1,2,2
1,2,1,1,2,2,2,1,3,1,1,5,1,1,2,1,65405,1,2,2
2,11,1,1,2,6,2,1,3,1,1,9,1,1,1,3,381852,1,1,1
1,2,1,1,2,2,8,2,2,1,1,1,1,2,2,3,156000,1,2,2
1,2,1,1,2,2,1,3,3,1,2,8,1,2,2,1,160000,1,2,2
2,2,1,1,1,2,8,1,2,1,1,7,1,1,2,3,82000,1,2,2
1,8,1,1,3,2,9,2,3,1,1,3,1,1,1,1,27600,2,3,2
1,20,3,1,1,14,7,2,4,1,1,8,1,1,1,3,47736,1,1,3
2,6,1,1,2,2,2,2,3,1,1,1,3,2,4,2,18780,2,3,2
1,10,1,1,2,2,3,2,2,1,1,3,1,2,1,3,44060,1,1,1
2,2,1,1,2,2,10,2,2,1,1,1,1,2,2,3,172000,1,2,2
1,2,3,1,2,2,5,2,2,1,1,2,1,1,2,1,104000,1,2,2
2,6,1,1,3,6,5,3,2,1,1,4,3,1,4,1,57921,2,3,2
2,1,1,0,1,2,3,2,2,1,1,1,2,2,1,3,41671,1,1,1
1,2,1,1,1,2,3,1,1,1,1,5,1,2,2,3,85000,1,2,2
1,14,1,0,2,2,6,2,2,1,1,1,2,1,2,1,88573,1,1,1
2,8,1,0,3,1,7,3,2,7,1,3,1,2,1,3,3612,2,3,2
2,2,2,0,2,5,7,1,3,1,1,1,1,2,2,2,250000,1,2,2
1,1,1,1,2,15,5,2,3,1,1,9,1,2,1,3,90288,1,1,1
1,2,1,1,2,4,10,2,2,1,1,3,1,1,2,1,108000,1,2,2
1,1,1,1,3,2,1,3,3,1,1,1,1,2,1,1,138904,1,1,1
1,2,1,1,2,2,3,1,1,1,1,4,2,1,2,1,93000,1,2,2
1,14,1,0,2,2,1,3,1,1,1,2,1,2,2,1,64417,1,1,1
1,1,1,1,1,2,9,2,3,1,1,3,1,1,1,1,77300,1,1,1
1,2,1,1,2,2,5,2,4,1,1,1,1,1,2,1,130000,1,2,2
1,1,3,0,2,11,6,1,3,1,1,2,1,2,1,1,125014,1,1,1
1,1,1,0,2,2,2,3,4,4,1,8,1,2,1,3,41671,1,1,1
2,1,1,1,2,15,5,2,3,9,2,1,1,2,1,1,55562,1,1,1
2,16,1,1,3,2,3,2,3,1,1,9,1,1,1,3,14616,3,3,2
1,2,1,0,2,2,10,2,3,1,1,5,1,2,2,4,105000,1,2,2
1,2,2,0,2,17,7,1,3,1,1,3,2,2,2,2,86400,1,2,2
1,1,1,1,3,10,2,2,1,1,1,1,1,2,1,2,38893,1,1,1
1,2,1,1,3,2,6,1,4,1,1,3,1,1,2,1,140000,1,2,2
2,2,1,1,2,2,4,2,3,1,1,1,2,2,2,2,19200,1,2,2
1,1,1,1,2,2,10,2,2,1,1,1,1,1,1,1,83342,1,1,1
2,20,1,1,2,10,3,3,3,1,1,2,1,2,1,3,51403,1,1,3
1,2,1,0,2,2,3,2,4,1,1,1,1,2,2,3,112000,1,2,2
2,6,1,0,2,2,7,3,2,1,1,7,1,2,4,1,9576,2,3,2
1,1,1,0,1,2,4,1,1,1,1,7,1,2,1,3,700080,1,1,1
1,10,1,0,2,8,8,2,3,1,1,7,1,1,1,3,70985,1,1,1
1,2,1,0,2,2,11,2,3,1,1,1,1,2,2,1,101000,1,2,2
2,17,1,1,2,5,5,2,3,1,1,1,2,1,4,3,107076,1,1,2
1,2,1,1,2,2,3,1,3,1,3,3,1,2,2,3,58000,1,2,2
1,2,3,1,2,2,8,2,4,1,1,3,3,2,2,3,118000,1,2,2
1,5,1,0,2,2,3,1,3,1,1,2,1,2,3,2,47984,1,1,1
1,1,1,1,1,5,7,2,4,1,1,4,1,2,1,3,37504,1,1,1
1,2,1,0,2,12,4,1,4,1,3,4,1,2,2,1,66000,1,2,2
2,14,1,1,2,2,2,2,3,1,1,3,3,2,2,3,53949,1,1,1
2,2,1,1,2,2,2,2,2,1,1,1,3,2,2,3,89000,1,2,2
2,2,1,1,2,5,7,2,3,4,2,3,1,2,2,2,90000,1,2,2
1,4,1,1,1,2,8,1,1,1,1,2,1,2,1,3,52404,1,1,3
1,2,1,0,1,5,6,2,3,1,1,4,1,1,2,1,92110,1,2,2
1,6,1,1,2,5,4,1,1,1,1,1,3,2,4,2,4227,2,3,2
2,9,1,0,2,2,6,1,3,1,1,2,1,1,1,1,66089,1,1,1
1,2,1,1,2,2,6,1,2,1,1,1,1,1,2,1,127000,1,2,2
1,14,1,1,3,2,3,1,4,1,1,1,1,1,2,3,66027,1,1,1
1,2,1,1,2,2,1,2,3,1,1,3,1,1,2,1,148500,1,2,2
1,5,3,1,2,9,3,2,4,1,1,7,3,2,3,3,95968,1,1,1
2,13,3,1,2,2,7,1,2,1,3,1,2,2,5,2,5208,3,3,2
1,2,1,1,2,2,3,3,3,1,1,5,1,1,2,3,52250,1,2,2
1,9,1,0,3,14,8,1,2,1,1,3,1,2,1,3,1000000,1,1,1
2,17,1,1,2,2,6,2,2,1,1,3,1,1,4,1,84264,1,1,2
2,1,1,1,2,2,5,2,2,1,1,2,1,2,1,3,58340,1,1,1
1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,3,135000,1,2,2
2,6,2,1,1,5,3,1,4,1,1,2,3,1,4,3,9768,2,3,2
1,6,1,1,2,14,4,1,3,1,1,1,3,1,4,3,0,2,3,2
1,2,1,1,2,2,6,2,4,4,1,1,2,2,2,1,120000,1,2,2
2,11,1,1,2,2,2,1,2,1,1,1,1,2,1,3,35492,1,1,1
1,2,1,1,2,2,6,1,3,1,1,1,1,1,2,1,80000,1,2,2
1,2,1,1,2,2,7,2,1,1,1,1,1,2,2,2,102000,1,2,2
1,2,2,1,2,2,7,3,3,1,1,3,1,2,2,2,11000,1,2,2
1,2,1,0,2,2,9,2,3,1,1,4,1,1,2,3,100000,1,2,2
1,3,1,1,2,2,7,2,2,4,1,2,1,2,1,2,387720,1,1,3
1,5,1,0,2,2,3,2,4,1,1,7,1,2,3,3,63979,1,1,1
1,9,1,1,2,16,3,2,3,1,1,3,1,2,1,3,53851,1,1,1
1,6,1,1,2,2,3,2,2,1,1,8,1,2,4,3,28334,2,3,2
1,14,1,1,3,15,8,2,2,1,1,2,1,2,2,3,88573,1,1,1
2,3,1,1,2,2,7,1,2,4,1,3,1,2,1,3,57522,1,1,3
1,2,1,1,2,2,5,2,2,1,1,1,1,2,2,3,145000,1,2,2
1,17,1,1,2,2,3,1,2,8,2,1,1,2,4,3,105324,1,1,2
1,2,1,0,2,2,5,3,3,1,3,8,1,2,2,3,75000,1,2,2
2,1,1,1,2,2,6,1,2,1,1,3,1,2,1,4,59729,1,1,1
2,1,1,1,1,2,7,2,4,1,1,1,1,2,1,3,159740,1,1,1
1,1,1,1,2,2,2,2,3,1,1,2,1,2,1,2,55562,1,1,1
1,1,1,1,2,2,1,2,3,1,4,2,1,2,1,1,62507,1,1,1
1,9,1,1,1,2,11,2,3,1,1,2,1,1,1,4,146865,1,1,1
1,2,2,0,2,4,2,2,3,1,1,2,1,1,2,3,108000,1,2,2
1,9,1,1,2,2,8,2,3,1,1,2,1,1,1,3,82000,1,1,1
1,2,1,1,1,2,8,1,4,4,1,5,1,2,2,1,125000,1,2,2
1,9,3,1,1,2,7,2,4,1,1,3,1,1,1,3,53239,1,1,1
1,2,1,1,2,2,2,2,4,1,1,3,3,2,2,3,103000,1,2,2
1,2,1,1,2,4,2,1,2,1,1,3,1,2,2,3,104000,1,2,2
2,8,1,0,2,10,6,2,4,1,1,8,1,2,1,3,19104,2,3,2
1,14,1,1,2,3,2,2,3,4,1,4,2,2,2,1,72469,1,1,1
1,6,1,1,2,2,7,2,3,1,1,3,3,2,4,2,7827,2,3,2
1,15,3,1,2,2,8,2,1,1,1,2,2,2,1,3,32433,1,1,1
1,2,1,1,2,2,3,3,2,1,1,7,1,2,2,1,150000,1,2,2
1,8,1,1,2,2,3,2,3,1,1,3,1,2,1,3,44580,2,3,2
1,2,3,1,2,5,4,3,4,1,1,1,1,2,2,2,39000,1,2,2
1,6,2,1,2,11,2,1,3,1,4,2,3,2,4,2,31300,2,3,2
1,3,1,0,2,4,7,1,3,1,1,2,1,1,1,1,44060,1,1,3
1,2,1,1,2,10,2,3,4,1,1,7,1,2,2,2,65000,1,2,2
1,1,1,1,1,2,9,1,3,1,1,9,3,1,1,4,41671,1,1,1
1,2,1,0,2,2,8,2,3,1,1,1,1,2,2,3,96000,1,2,2
1,6,1,1,2,7,7,2,4,1,1,7,3,2,4,3,17220,2,3,2
1,6,3,1,2,2,4,2,4,1,4,9,1,2,4,2,3569,2,3,2
1,1,1,0,3,9,2,1,3,1,1,4,1,2,1,3,100011,1,1,1
1,2,1,1,2,2,2,2,3,1,1,1,1,2,2,3,74000,1,2,2
1,7,1,0,2,2,2,2,2,1,1,2,1,2,1,3,35292,2,3,1
1,3,1,0,2,2,10,2,3,1,1,9,1,1,1,1,43320,1,1,3
1,2,1,1,2,2,5,2,1,1,1,5,1,2,2,3,130000,1,2,2
1,2,1,1,2,10,2,2,4,1,1,3,1,2,2,2,960000,1,2,2
2,9,2,0,2,2,7,3,4,1,1,2,1,2,1,2,55075,1,1,1
1,11,2,1,2,2,3,2,3,1,1,2,1,2,1,3,30597,1,1,1
1,9,1,1,2,2,3,2,1,1,1,3,1,1,1,1,85671,1,1,1
1,2,1,1,2,6,3,2,2,1,1,1,1,2,2,3,60000,1,2,2
2,10,1,1,2,2,7,3,3,1,1,3,1,2,1,3,31821,1,1,1
2,2,1,0,3,14,2,1,2,1,1,2,1,2,2,3,66000,1,2,2
1,13,1,1,2,2,3,3,4,1,1,9,1,2,5,3,29940,3,3,2
2,2,1,1,2,4,5,1,3,4,2,1,1,2,2,3,140000,1,2,2
1,2,1,1,2,2,3,2,4,1,1,1,1,1,2,1,95000,1,2,2
1,1,1,1,1,2,2,2,4,1,1,1,1,2,1,3,55562,1,1,1
1,2,1,1,2,5,2,1,2,1,3,1,1,2,2,3,86000,1,2,2
1,9,1,1,2,2,8,1,3,1,1,1,1,2,1,3,55075,1,1,1
1,18,1,0,2,2,2,1,3,1,1,2,1,2,1,3,29376,1,1,3
1,3,1,1,1,2,3,2,4,1,1,4,1,2,1,3,62418,1,1,3
2,6,1,1,1,10,9,2,1,1,1,2,1,1,4,4,20664,2,3,2
2,2,1,1,1,9,7,1,3,4,1,1,1,2,2,1,70000,1,2,2
1,2,1,1,2,2,6,2,3,1,1,3,1,2,2,3,75000,1,2,2
1,2,3,1,2,2,5,2,4,1,1,1,1,1,2,1,160000,1,2,2
1,1,1,1,3,2,2,1,1,1,2,2,1,2,1,2,55562,1,1,1
1,2,1,1,2,2,1,2,1,1,1,5,1,2,2,4,550000,1,2,2
1,6,1,1,2,2,4,1,2,1,1,3,1,2,4,2,2916,2,3,2
2,1,1,1,2,2,2,2,4,1,1,1,2,2,1,3,34726,1,1,1
2,9,1,0,3,2,7,2,1,11,3,7,1,2,1,3,73433,1,1,1
1,2,1,1,2,2,3,4,1,1,1,3,3,2,2,3,113000,1,2,2
1,2,1,1,2,5,5,2,4,1,1,1,1,1,2,3,125000,1,2,2
1,2,1,1,3,10,7,2,4,1,2,3,1,2,2,3,69000,1,2,2
1,5,1,1,2,5,3,2,2,1,1,4,1,2,3,1,87971,1,1,1
1,2,2,1,2,2,7,3,1,1,1,1,1,2,2,2,22000,1,2,2
1,7,1,1,2,6,2,2,3,1,1,4,1,1,1,1,38820,2,3,1
1,5,1,1,2,2,9,2,3,1,1,4,1,1,3,1,119960,1,1,1
1,2,3,1,1,14,7,2,4,1,1,1,1,1,2,3,85000,1,2,2
1,2,1,1,3,4,8,1,4,1,1,4,1,1,2,3,110000,1,2,2
1,2,1,1,2,2,10,2,4,1,1,1,1,1,2,1,120000,1,2,2
1,9,1,0,2,2,7,2,3,1,1,2,1,2,1,6,13212,1,1,1
1,2,1,1,2,5,5,2,3,1,1,4,1,1,2,3,100000,1,2,2
2,1,1,1,2,10,7,3,1,1,1,2,1,2,1,2,10900,1,1,1
1,2,1,1,2,6,2,2,3,1,1,1,1,2,2,1,73000,1,2,2
1,2,1,0,2,2,6,3,1,1,1,1,1,1,2,3,250000,1,2,2
1,14,1,1,2,3,7,2,4,1,1,3,2,1,2,3,48313,1,1,1
1,6,1,1,2,18,2,2,3,1,1,1,1,2,4,3,14844,2,3,2
1,1,1,1,2,2,5,2,4,1,1,1,1,1,1,1,138904,1,1,1
2,1,1,1,2,2,5,1,2,1,1,2,1,2,1,1,62507,1,1,1
2,2,1,1,1,5,4,2,1,1,1,8,1,2,2,3,65000,1,2,2
1,1,2,1,2,2,2,1,3,1,1,1,1,2,1,3,59729,1,1,1
2,9,1,1,2,2,3,2,2,1,1,1,1,1,1,1,73433,1,1,1
2,2,1,1,3,4,7,1,2,1,1,3,1,1,2,3,81000,1,2,2
2,2,1,1,2,2,1,2,4,1,1,8,1,1,2,5,130000,1,2,2
1,5,1,1,2,14,8,1,4,1,1,3,1,2,3,3,64379,1,1,1
1,5,1,1,2,2,3,2,1,1,1,7,1,2,3,2,77574,1,1,1
1,5,1,1,2,8,5,2,2,4,1,1,1,2,3,1,111963,1,1,1
1,2,1,1,2,2,3,2,4,1,1,1,1,2,2,3,91000,1,2,2
1,2,3,0,1,14,2,4,3,1,1,5,1,1,2,3,24000,1,2,2
1,2,1,1,2,4,2,2,3,1,1,1,1,1,2,3,112000,1,2,2
1,7,3,0,2,2,10,2,4,1,1,2,1,1,1,1,52932,2,3,1
1,2,1,1,2,1,6,2,2,1,1,7,1,1,2,1,55000,1,2,2
2,9,2,1,2,2,3,1,3,1,1,1,1,2,1,3,58752,1,1,1
1,2,1,1,2,9,8,2,2,1,1,1,2,2,2,1,140000,1,2,2
2,9,1,0,3,2,3,2,1,1,1,3,1,1,1,3,61194,1,1,1
1,1,1,1,2,2,7,2,3,1,1,4,1,2,1,2,37504,1,1,1
2,14,1,1,2,5,6,1,4,1,1,4,1,1,2,1,76495,1,1,1
1,2,1,1,2,5,2,2,3,1,2,2,1,2,2,3,81600,1,2,2
1,18,1,0,2,2,2,2,3,1,1,2,1,2,1,2,31944,1,1,3
1,2,1,1,1,10,9,2,2,1,2,8,1,1,2,4,120000,1,2,2
1,5,1,1,2,5,5,1,1,1,1,3,1,1,3,1,114362,1,1,1
1,2,1,1,2,2,6,2,4,1,1,2,1,1,2,4,154000,1,2,2
1,4,1,1,2,12,6,1,4,1,1,2,1,2,1,1,55392,1,1,3
1,1,1,1,2,2,5,3,2,1,1,8,3,2,1,3,55562,1,1,1
1,13,1,1,2,2,5,2,2,1,1,1,1,1,5,3,37428,3,3,2
1,9,1,1,2,2,6,2,3,1,1,2,1,2,1,1,62418,1,1,1
1,6,2,1,3,14,2,2,1,1,1,1,1,1,4,2,0,2,3,2
1,1,1,1,2,2,7,2,4,1,1,2,1,2,1,3,47922,1,1,1
1,2,1,1,1,5,5,1,4,1,1,3,1,1,2,4,165000,1,2,2
1,2,1,0,2,4,4,2,2,1,1,1,1,2,2,3,90000,1,2,2
1,5,1,1,2,2,8,2,4,1,1,2,1,1,3,1,103965,1,1,1
1,9,1,0,2,2,8,3,1,1,1,4,2,2,1,3,58752,1,1,1
1,19,1,0,2,2,5,2,2,1,1,5,1,2,1,3,105312,1,1,3
1,14,1,0,2,2,8,1,1,1,1,4,1,2,2,3,58781,1,1,1
1,19,3,1,2,5,7,2,3,1,1,2,1,1,1,3,62556,1,1,3
2,2,1,1,2,5,5,3,3,4,4,4,1,2,2,3,80000,1,2,2
2,2,1,1,2,4,3,2,2,4,1,1,3,2,2,3,100000,1,2,2
2,1,1,0,1,14,7,2,4,1,1,6,1,2,1,1,91677,1,1,1
1,9,1,0,2,2,8,2,2,1,1,2,1,2,1,3,73433,1,1,1
1,18,1,1,2,2,10,2,4,1,1,2,1,1,1,1,58752,1,1,3
1,11,1,0,2,5,7,3,2,1,1,9,1,2,1,2,20556,1,1,1
2,8,1,1,1,14,7,2,3,1,1,1,1,2,1,2,14652,2,3,2
1,2,2,0,2,9,2,1,1,1,1,4,1,2,2,2,6000,1,2,2
1,8,1,0,3,2,7,3,3,1,1,1,1,2,1,2,15924,2,3,2
1,5,1,1,2,2,1,2,3,1,1,2,1,1,3,1,103965,1,1,1
2,2,1,1,1,2,10,2,2,1,1,1,1,1,2,1,165000,1,2,2
2,3,1,1,1,2,1,1,2,1,1,2,1,2,1,5,73433,1,1,3
2,6,1,1,2,4,3,1,3,4,1,2,3,1,4,3,18780,2,3,2
1,1,1,0,2,1,7,2,3,1,3,1,1,2,1,6,168,1,1,1
1,6,1,1,2,2,2,2,3,1,1,7,3,2,4,3,28178,2,3,2
1,14,1,1,2,2,2,3,2,1,1,5,1,2,2,3,56365,1,1,1
1,9,1,1,2,7,8,1,3,1,1,3,1,2,1,3,67313,1,1,1
1,6,1,1,2,2,7,1,4,1,1,2,1,2,4,2,1884,2,3,2
1,14,1,0,2,9,8,2,2,1,1,4,1,2,2,3,70456,1,1,1
1,2,1,1,2,15,3,2,1,1,1,1,1,2,2,3,170000,1,2,2
1,1,1,1,1,2,10,1,3,1,1,1,1,2,1,1,69452,1,1,1
1,9,1,0,2,2,8,1,2,1,1,2,1,2,1,3,61194,1,1,1
1,14,2,0,3,2,2,1,3,7,4,1,1,2,2,2,32209,1,1,1
1,2,1,0,1,9,2,2,3,1,1,2,1,2,2,3,58000,1,2,2
1,13,1,1,2,2,2,2,1,1,1,1,1,2,5,3,7488,3,3,2
2,6,1,1,2,15,4,3,3,1,1,8,1,2,4,3,56352,2,3,2
1,2,1,1,1,2,6,1,2,1,1,1,1,2,2,1,169000,1,2,2
1,2,1,1,2,2,3,2,2,1,1,3,3,2,2,3,68000,1,2,2
1,7,1,1,2,3,5,1,1,1,1,1,1,2,1,3,7940,2,3,1
1,2,1,1,1,2,7,4,4,1,1,1,1,1,2,3,38000,1,2,2
2,3,1,1,2,2,9,1,4,1,1,2,1,2,1,1,44064,1,1,3
1,2,1,1,2,2,3,2,3,4,1,3,1,1,2,3,90000,1,2,2
2,1,1,1,2,1,11,1,4,1,1,8,1,1,1,1,66674,1,1,1
1,2,1,0,2,2,2,2,2,1,1,1,1,1,2,3,175000,1,2,2
1,2,1,1,2,3,2,1,4,1,1,3,3,1,2,3,96000,1,2,2
1,2,1,1,2,2,3,2,1,1,1,8,1,2,2,2,140000,1,2,2
1,1,1,1,3,7,2,1,1,1,2,3,1,2,1,2,36115,1,1,1
1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,4,250000,1,2,2
1,3,1,1,2,2,5,4,3,1,1,2,1,2,1,3,56298,1,1,3
1,9,1,1,2,2,6,2,2,1,1,2,1,1,1,1,97910,1,1,1
2,2,1,1,2,2,3,1,3,1,1,4,1,2,2,3,99000,1,2,2
1,1,1,1,1,2,4,3,2,4,2,1,3,2,1,3,37504,1,1,1
2,5,1,1,2,2,3,2,4,1,1,2,3,1,3,1,95968,1,1,1
1,2,1,0,2,2,3,1,3,1,1,1,2,2,2,2,110000,1,2,2
2,2,1,1,3,5,7,2,3,4,1,3,1,2,2,3,80000,1,2,2
1,2,1,0,1,2,2,2,2,1,1,3,1,2,2,3,111000,1,2,2
1,16,1,1,3,12,4,3,2,1,1,5,1,2,1,3,9192,3,3,2
1,19,3,0,2,2,7,2,4,1,1,2,2,2,1,2,17520,1,1,3
1,2,1,1,2,2,6,1,3,1,1,9,2,1,2,1,160000,1,2,2
1,2,1,1,2,2,3,2,4,1,1,4,1,1,2,3,71500,1,2,2
1,2,1,0,2,2,1,1,4,1,1,1,1,1,2,4,168000,1,2,2
1,2,1,0,2,5,7,2,4,4,1,3,1,2,2,1,60000,1,2,2
1,1,1,0,3,2,8,2,2,7,2,8,1,2,1,2,41671,1,1,1
1,6,1,1,2,2,8,2,3,1,1,4,3,1,4,3,54790,2,3,2
1,6,1,1,2,2,2,2,4,1,1,3,1,2,4,6,16908,2,3,2
1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,3,120000,1,2,2
2,1,1,1,1,2,8,1,3,1,1,2,1,2,1,3,69452,1,1,1
1,1,1,1,2,2,5,2,3,1,1,1,1,2,1,3,97233,1,1,1
2,10,1,1,2,5,2,2,2,1,1,2,1,2,1,3,48649,1,1,1
1,2,1,1,2,2,7,3,3,1,1,2,2,1,2,3,60000,1,2,2
2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,3,140000,1,2,2
1,6,2,1,2,8,4,1,2,1,1,1,3,1,4,2,11268,2,3,2
1,1,1,0,1,2,8,1,2,1,1,1,1,1,1,3,36115,1,1,1
1,1,1,1,2,2,5,2,4,1,2,3,1,2,1,3,114596,1,1,1
1,2,1,1,1,2,7,2,3,1,1,1,1,1,2,1,120000,1,2,2
1,2,1,0,2,2,9,3,1,1,1,3,1,1,2,1,123000,1,2,2
1,14,1,1,2,10,2,2,4,1,1,1,1,2,2,3,56365,1,1,1
1,2,1,1,1,2,7,2,1,1,1,4,1,2,2,3,45000,1,2,2
1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,4,69452,1,1,1
