Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Continent,Age,ConvertedSalary,HDI,GDP,GINI,TempTreatment
1,2,1,1,3,1,6,1,1,1,1,8,1,2,2,65000,1,2,2,0
1,15,1,2,4,1,1,1,1,1,1,8,1,1,1,17628,1,1,1,0
1,2,1,1,1,1,2,1,3,1,1,6,1,2,2,95000,1,2,2,0
1,2,1,4,1,12,5,1,2,1,1,2,1,2,2,112000,1,2,2,0
1,12,1,3,12,1,2,1,2,1,1,1,1,4,2,29200,1,1,1,0
1,2,3,2,1,2,5,3,4,1,1,5,3,2,2,15000,1,2,2,0
1,2,1,2,1,1,5,1,1,1,1,8,1,2,3,110000,1,2,2,0
2,1,1,2,1,4,1,1,2,1,1,1,1,1,2,500052,1,1,1,0
1,2,2,2,9,15,1,3,4,1,1,2,1,2,1,10000,1,2,2,0
1,2,1,2,1,3,4,1,3,1,1,3,1,2,2,43500,1,2,2,0
1,2,1,3,1,16,3,5,4,1,1,5,1,2,1,20857,1,2,2,0
1,12,3,1,1,3,1,3,4,1,1,8,1,4,1,36468,1,1,1,0
1,3,1,1,6,1,8,1,2,1,1,1,1,1,3,51403,1,1,3,0
1,4,1,4,1,2,1,3,1,1,1,2,1,3,2,13306,2,3,2,0
1,1,1,1,9,1,10,3,1,1,1,1,1,1,4,97233,1,1,1,0
1,4,1,1,1,3,1,1,2,1,1,4,3,3,2,1884,2,3,2,0
1,6,1,6,4,1,2,3,2,1,1,2,1,1,2,73433,1,1,1,0
1,2,1,1,9,13,4,1,1,1,1,5,1,2,2,60000,1,2,2,0
1,1,1,1,8,1,9,1,2,1,1,4,1,1,4,69452,1,1,1,0
1,17,1,3,1,12,7,2,2,1,1,4,1,3,2,60000,1,1,2,0
1,2,1,2,5,13,7,1,1,1,1,2,1,2,3,130000,1,2,2,0
1,2,1,1,1,1,9,1,3,1,1,2,1,2,5,130000,1,2,2,0
2,19,1,4,1,8,1,1,1,1,1,1,1,1,2,68820,1,1,3,0
1,2,2,4,1,1,1,3,4,1,1,2,1,2,2,20000,1,2,2,0
1,15,1,1,1,1,3,1,1,1,1,5,1,1,2,26925,1,1,1,0
1,2,1,1,2,4,3,1,4,2,1,3,5,2,2,70000,1,2,2,0
1,8,1,1,7,4,1,1,1,1,1,2,1,1,2,24000,2,3,2,0
1,4,1,4,1,4,1,3,3,1,1,1,1,3,1,3914,2,3,2,0
1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,41671,1,1,1,0
1,2,1,1,1,1,1,1,3,1,1,8,1,2,2,60000,1,2,2,0
1,2,1,1,1,3,4,1,4,2,1,2,3,2,1,64000,1,2,2,0
2,14,1,5,1,4,4,1,1,2,1,1,1,2,2,28182,1,1,1,0
1,15,1,8,7,1,5,1,2,1,1,7,1,1,2,32676,1,1,1,0
1,2,1,1,5,1,3,1,4,1,1,2,3,2,2,74000,1,2,2,0
1,7,1,2,1,3,1,1,4,1,1,1,1,1,2,46260,1,1,1,0
1,7,3,2,1,1,5,1,4,1,1,1,1,1,2,27612,1,1,1,0
1,3,2,5,1,1,1,1,4,1,1,4,1,1,1,27550,1,1,3,0
1,14,1,1,10,4,6,1,3,1,3,2,6,2,2,72469,1,1,1,0
1,4,1,1,1,1,2,1,1,1,1,4,3,3,1,281784,2,3,2,0
1,2,1,1,1,3,1,1,2,1,1,4,1,2,2,68000,1,2,2,0
1,2,1,1,1,17,2,1,2,1,1,4,1,2,2,1050000,1,2,2,0
1,2,2,2,1,1,4,1,3,1,1,4,1,2,1,40000,1,2,2,0
1,9,1,4,1,1,5,2,1,1,1,6,1,1,2,59880,1,1,3,0
1,4,1,4,1,1,4,1,3,1,1,9,1,3,1,783,2,3,2,0
1,2,1,1,6,13,4,1,2,1,1,2,1,2,2,54000,1,2,2,0
1,20,1,4,1,1,1,1,3,1,1,1,1,1,2,51403,1,1,3,0
1,4,1,4,1,1,3,1,1,1,1,4,3,3,2,13152,2,3,2,0
2,4,1,2,1,1,4,3,2,1,1,4,1,3,1,3000,2,3,2,0
1,7,3,4,1,1,4,3,4,1,1,2,1,1,3,38184,1,1,1,0
1,2,1,4,7,7,5,1,2,1,1,5,1,2,2,122000,1,2,2,0
1,20,3,1,1,1,2,3,2,1,1,1,1,1,2,61194,1,1,3,0
2,14,1,1,1,3,1,3,2,1,1,4,1,2,2,51695,1,1,1,0
1,4,1,1,4,3,4,2,1,1,1,3,3,3,2,4692,2,3,2,0
1,2,1,1,7,1,1,1,2,1,1,1,6,2,1,40000,1,2,2,0
1,2,1,4,5,13,8,1,1,2,1,2,1,2,1,130000,1,2,2,0
1,2,1,2,6,1,1,1,1,1,1,2,1,2,2,95000,1,2,2,0
1,8,1,1,3,4,4,1,1,1,1,2,1,1,2,8496,2,3,2,0
2,2,1,1,6,1,6,3,2,1,1,4,6,2,2,140000,1,2,2,0
1,1,1,1,1,14,6,1,1,1,1,1,1,1,2,49311,1,1,1,1
1,4,1,1,1,1,4,1,1,1,1,4,3,3,1,9393,2,3,2,0
1,2,1,1,1,3,2,1,3,1,1,1,1,2,2,80000,1,2,2,0
1,2,1,1,1,1,4,3,1,1,1,4,1,2,1,75000,1,2,2,0
1,10,2,4,1,1,1,1,2,2,1,4,1,1,1,22032,1,1,1,0
1,2,1,1,1,1,5,1,1,1,1,2,1,2,2,71000,1,2,2,0
1,2,1,2,1,1,6,3,1,1,1,4,1,2,2,110000,1,2,2,0
1,2,1,1,1,12,4,3,3,1,1,2,3,2,1,72000,1,2,2,0
1,2,1,2,1,1,2,2,2,1,1,3,1,2,2,65000,1,2,2,0
2,2,1,1,8,1,4,3,2,2,3,6,2,2,3,125000,1,2,2,0
2,2,1,5,1,12,1,1,2,1,1,4,5,2,4,75000,1,2,2,0
1,2,1,1,1,1,4,3,1,1,1,8,1,2,1,60000,1,2,2,0
1,2,1,1,6,13,3,3,3,1,1,4,1,2,2,80000,1,2,2,0
1,2,1,1,2,3,4,3,1,1,1,4,1,2,2,90000,1,2,2,0
1,4,2,4,1,8,4,1,1,1,1,2,6,3,2,2352,2,3,2,0
1,15,1,4,8,1,4,1,1,1,1,6,6,1,2,55562,1,1,1,0
1,2,2,2,1,16,4,3,4,1,2,3,1,2,1,30000,1,2,2,0
1,2,1,1,8,3,3,1,3,2,1,4,1,2,1,55000,1,2,2,0
1,11,1,1,4,1,4,1,2,2,1,4,1,3,2,19068,2,3,2,0
1,3,1,1,10,7,1,1,3,1,1,8,1,1,2,48468,1,1,3,0
2,4,1,1,1,1,1,1,1,1,1,9,3,3,1,4692,2,3,2,0
1,2,1,1,1,4,1,1,3,1,1,4,1,2,2,110000,1,2,2,0
1,14,3,1,1,11,6,1,4,1,1,6,1,2,2,56365,1,1,1,0
1,2,2,2,1,8,4,1,1,1,1,5,1,2,1,50000,1,2,2,0
1,2,1,1,1,1,1,1,1,2,1,3,5,2,2,100000,1,2,2,0
1,2,1,1,4,6,1,1,1,1,1,3,1,2,1,2000000,1,2,2,0
2,7,1,1,1,1,6,1,1,1,1,1,1,1,2,71597,1,1,1,0
1,4,1,4,1,1,4,2,2,1,1,8,3,3,2,6108,2,3,2,0
1,7,3,4,8,13,10,1,2,1,1,2,1,1,2,58746,1,1,1,0
1,18,1,1,1,1,4,1,2,1,1,4,1,1,2,26148,1,1,3,0
1,8,1,1,7,1,1,1,2,1,3,8,1,1,1,7860,2,3,2,0
1,2,3,1,1,1,8,1,2,1,1,8,1,2,3,130000,1,2,2,0
1,2,1,1,8,2,5,3,4,1,1,3,1,2,3,120000,1,2,2,0
2,3,1,1,7,2,1,3,3,1,1,4,1,1,2,61680,1,1,3,0
1,7,3,3,1,3,1,2,1,1,1,1,1,1,1,14688,1,1,1,0
1,1,1,1,8,1,3,3,4,1,1,4,1,1,1,43060,1,1,1,0
1,2,1,1,1,1,1,1,3,1,3,4,1,2,1,72380,1,2,2,0
1,2,1,1,1,1,4,3,4,1,1,4,1,2,1,50000,1,2,2,0
2,14,1,1,1,1,4,1,2,2,1,4,1,2,2,64417,1,1,1,0
1,4,2,1,1,1,4,1,1,2,1,1,3,3,1,2256,2,3,2,0
1,2,3,1,1,3,4,1,1,1,1,8,1,2,2,60000,1,2,2,0
2,9,1,4,1,1,1,3,1,1,1,4,1,1,2,50904,1,1,3,0
2,8,1,1,7,11,5,1,1,1,1,8,2,1,2,15924,2,3,2,0
1,2,1,4,9,1,8,1,3,1,1,8,1,2,4,130000,1,2,2,0
1,1,1,1,1,5,2,3,1,1,1,1,1,1,2,41671,1,1,1,0
1,13,1,1,8,1,4,1,2,1,1,4,6,5,2,22452,3,3,2,0
1,2,1,1,1,4,4,1,4,2,3,2,6,2,2,145000,1,2,2,0
1,17,1,1,1,3,1,1,4,1,1,2,5,3,2,66708,1,1,2,0
1,10,1,4,1,1,1,3,4,1,1,6,1,1,2,29373,1,1,1,0
1,7,1,1,3,1,4,1,4,1,1,2,1,1,1,61194,1,1,1,0
1,2,1,1,1,1,6,1,3,1,1,3,5,2,2,79899,1,2,2,0
1,1,1,4,1,1,1,3,4,1,1,1,1,1,2,63896,1,1,1,0
1,2,1,2,5,2,10,3,2,1,1,5,1,2,4,96000,1,2,2,0
1,4,1,1,1,1,4,1,1,1,1,2,4,3,1,18316,2,3,2,0
1,1,1,4,1,13,2,1,2,2,2,5,1,1,2,70008,1,1,1,0
1,5,1,4,1,3,5,2,4,1,1,1,1,1,2,52932,2,3,1,0
1,2,1,2,12,3,1,1,4,1,1,1,6,2,2,57500,1,2,2,0
1,2,1,2,1,1,1,1,1,1,1,6,1,2,2,72000,1,2,2,0
2,2,1,1,1,12,1,1,4,1,1,2,1,2,2,65000,1,2,2,0
1,14,1,5,1,1,1,2,2,1,1,4,1,2,2,90989,1,1,1,0
1,5,1,4,9,3,4,1,1,1,1,1,4,1,2,88200,2,3,1,0
1,2,1,9,1,1,11,1,2,1,3,2,1,2,3,153000,1,2,2,0
1,7,1,4,1,1,5,2,2,1,1,1,1,1,2,47119,1,1,1,0
1,2,1,1,1,3,1,1,3,1,1,5,4,2,2,2000000,1,2,2,0
1,5,2,1,1,14,2,2,1,1,1,1,1,1,2,40584,2,3,1,1
2,1,1,2,7,1,4,3,2,1,1,2,1,1,2,37504,1,1,1,0
1,17,1,2,1,1,1,1,1,1,1,5,4,3,1,24576,1,1,2,0
1,2,1,4,1,1,1,1,4,2,1,4,3,2,1,115000,1,2,2,0
1,7,2,7,1,1,6,1,1,1,1,2,1,1,2,58752,1,1,1,0
2,7,1,4,1,6,2,1,2,1,1,4,3,1,2,56910,1,1,1,0
1,2,1,4,1,4,1,1,2,1,1,4,3,2,2,165000,1,2,2,0
1,7,1,2,1,18,1,1,4,1,1,1,1,1,1,122388,1,1,1,0
1,2,2,2,1,1,1,3,4,1,1,5,1,2,1,720000,1,2,2,0
1,8,1,1,7,1,1,1,1,1,1,6,1,1,1,59436,2,3,2,0
1,12,1,4,1,1,9,2,4,1,1,4,1,4,5,1000000,1,1,1,0
1,4,1,1,1,18,1,1,2,1,1,4,3,3,2,24420,2,3,2,0
1,5,1,4,8,8,4,3,1,1,3,1,1,1,1,24696,2,3,1,0
1,2,1,1,1,1,1,1,4,1,1,2,1,2,2,125000,1,2,2,0
1,1,1,4,1,1,5,1,2,1,1,2,1,1,2,83342,1,1,1,0
1,7,3,1,4,12,3,1,1,2,1,1,1,1,1,22032,1,1,1,0
2,2,2,2,1,3,1,3,2,1,3,4,1,2,1,50000,1,2,2,0
1,2,1,1,1,3,8,1,2,1,1,5,5,2,4,115000,1,2,2,0
1,2,1,2,1,1,4,1,2,2,1,8,1,2,1,78000,1,2,2,0
1,2,1,1,1,2,4,3,4,2,1,2,4,2,2,140000,1,2,2,0
2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,73000,1,2,2,0
2,1,3,1,1,17,1,3,3,1,2,2,1,1,1,26392,1,1,1,0
1,4,1,4,1,3,4,1,3,1,1,2,3,3,2,8610,2,3,2,0
1,2,3,1,2,13,3,1,4,1,1,5,1,2,2,65000,1,2,2,0
1,2,1,4,1,1,2,2,2,1,1,2,6,2,2,48500,1,2,2,0
1,2,1,1,1,1,2,1,2,1,1,4,1,2,2,140000,1,2,2,0
2,2,1,1,1,3,6,1,2,1,1,4,1,2,3,100000,1,2,2,0
1,4,3,4,1,4,1,2,1,1,2,1,2,3,1,9396,2,3,2,0
2,8,1,4,1,12,2,1,2,1,1,5,1,1,2,29724,2,3,2,0
1,4,1,1,4,2,1,3,4,1,1,1,3,3,2,11268,2,3,2,0
1,2,1,4,4,1,1,1,1,1,1,4,1,2,2,71250,1,2,2,0
1,2,1,1,1,3,7,3,2,1,1,2,1,2,3,150000,1,2,2,0
1,1,1,7,1,1,6,1,1,1,1,1,1,1,2,69452,1,1,1,0
1,4,1,1,1,3,4,3,1,1,1,4,2,3,2,5322,2,3,2,0
1,2,1,1,4,14,9,1,2,1,1,1,1,2,4,150000,1,2,2,1
1,1,1,3,1,1,1,1,2,1,1,1,6,1,3,533388,1,1,1,0
1,2,2,3,1,4,4,1,2,1,1,2,6,2,1,50000,1,2,2,0
1,10,1,2,1,4,2,1,2,1,1,8,1,1,2,20556,1,1,1,0
1,7,1,3,3,7,4,1,2,1,1,7,1,1,2,33924,1,1,1,0
1,2,1,1,1,1,2,3,1,1,1,2,1,2,2,75000,1,2,2,0
1,7,2,3,1,1,4,1,2,1,1,2,1,1,1,6612,1,1,1,0
2,2,1,1,8,7,3,3,3,2,1,4,1,2,2,43000,1,2,2,0
1,11,1,1,4,1,1,1,1,1,1,4,1,3,2,15895,2,3,2,0
1,2,1,1,1,12,9,3,2,1,1,2,1,2,4,186000,1,2,2,0
2,2,2,1,7,9,1,1,1,1,1,2,1,2,1,84500,1,2,2,0
1,2,1,1,1,1,10,1,4,1,1,2,1,2,2,155000,1,2,2,0
1,1,1,4,1,1,6,2,2,1,1,1,1,1,2,59034,1,1,1,0
1,2,1,1,1,1,1,1,1,2,4,2,1,2,2,64400,1,2,2,0
1,4,1,1,1,1,4,3,4,1,1,9,4,3,2,25000,2,3,2,0
1,1,1,1,1,7,1,1,2,1,4,4,1,1,1,4150,1,1,1,0
1,6,1,4,1,1,1,1,1,1,1,1,1,1,2,55075,1,1,1,0
1,2,1,1,6,4,3,3,3,1,1,4,1,2,2,80000,1,2,2,0
1,1,1,1,1,1,11,1,4,1,2,4,1,1,3,41157,1,1,1,0
2,6,1,4,1,14,4,2,4,1,1,2,1,1,1,44672,1,1,1,1
2,13,3,2,7,3,1,1,2,1,1,4,6,5,1,7116,3,3,2,0
1,6,1,4,1,1,1,3,2,2,1,5,1,1,2,39164,1,1,1,0
1,2,1,7,1,1,11,1,2,1,1,5,1,2,2,149000,1,2,2,0
1,14,1,2,4,1,11,1,1,1,1,3,1,2,3,68443,1,1,1,0
1,2,1,1,1,1,1,1,3,1,1,4,1,2,2,103000,1,2,2,0
1,20,3,1,1,1,8,2,2,1,1,7,1,1,3,51403,1,1,3,0
1,4,2,1,1,1,4,1,2,1,1,4,1,3,2,6948,2,3,2,0
2,2,1,4,1,1,2,3,2,2,1,2,1,2,2,105000,1,2,2,0
1,7,1,6,1,1,7,1,4,1,1,1,1,1,3,73433,1,1,1,0
1,4,1,1,1,4,3,1,2,1,1,6,2,3,1,2442,2,3,2,0
2,19,2,4,8,8,1,3,1,1,1,8,1,1,2,50052,1,1,3,0
2,14,1,1,1,3,1,3,1,1,2,3,1,2,2,45897,1,1,1,0
1,4,1,1,1,1,1,3,2,1,1,8,2,3,1,5640,2,3,2,0
1,19,1,2,12,1,4,3,2,1,1,1,1,1,2,57552,1,1,3,0
1,6,1,2,9,1,3,1,1,1,1,4,1,1,1,16884,1,1,1,0
1,6,1,4,1,1,1,1,2,1,1,1,6,1,1,48955,1,1,1,0
1,2,2,3,1,1,3,1,3,1,1,2,6,2,1,100000,1,2,2,0
2,20,1,4,1,1,2,1,1,1,1,1,1,1,2,57400,1,1,3,0
1,19,1,2,1,3,6,1,2,1,1,2,1,1,2,102600,1,1,3,0
1,7,1,1,4,3,2,3,3,1,1,4,1,1,2,97910,1,1,1,0
1,14,1,1,1,1,1,1,2,1,1,4,1,2,2,52339,1,1,1,0
1,4,1,4,7,2,1,2,2,1,1,4,1,3,2,17220,2,3,2,0
1,12,1,1,7,1,1,2,1,1,2,4,1,4,2,63835,1,1,1,0
1,7,1,1,1,1,6,1,1,1,1,1,1,1,2,64254,1,1,1,0
2,1,1,2,7,1,1,1,2,1,1,8,1,1,2,69452,1,1,1,0
1,14,1,1,1,1,1,2,1,1,1,2,2,2,1,80521,1,1,1,0
1,4,1,1,7,1,1,1,2,1,1,4,3,3,2,2820,2,3,2,0
2,6,1,4,1,1,7,3,4,1,1,1,1,1,3,72209,1,1,1,0
2,4,1,1,4,2,3,1,1,1,1,7,5,3,2,8610,2,3,2,0
2,12,1,1,1,1,5,1,4,1,1,1,4,4,3,95968,1,1,1,0
1,2,1,1,1,12,6,1,1,1,1,4,1,2,2,78750,1,2,2,0
1,14,1,2,7,1,5,1,1,1,1,4,1,2,3,49923,1,1,1,0
1,1,3,2,1,12,4,1,4,2,1,3,1,1,2,33337,1,1,1,0
1,6,1,4,1,3,6,2,1,1,1,5,2,1,1,48955,1,1,1,0
2,13,1,1,1,3,6,3,2,1,1,1,6,5,2,14976,3,3,2,0
1,7,1,1,1,2,2,3,1,1,1,5,1,1,2,74901,1,1,1,0
1,5,1,1,1,1,1,1,2,1,1,1,1,1,2,35292,2,3,1,0
1,4,2,1,1,11,3,1,3,1,1,1,1,3,2,118344,2,3,2,0
1,2,2,2,1,3,4,1,3,1,1,2,1,2,1,21000,1,2,2,0
1,3,1,5,1,1,1,1,2,1,1,3,1,1,1,35244,1,1,3,0
1,6,2,4,1,3,2,1,2,1,1,4,1,1,2,30597,1,1,1,0
1,4,1,1,1,12,2,3,4,1,1,2,4,3,2,16908,2,3,2,0
1,4,1,1,1,1,1,3,4,1,1,3,1,3,1,23482,2,3,2,0
1,1,1,7,2,1,2,3,1,2,2,1,1,1,2,54173,1,1,1,0
1,4,1,4,1,1,4,1,3,1,1,4,1,3,4,10332,2,3,2,0
1,2,1,1,2,11,10,2,3,1,1,5,1,2,2,250000,1,2,2,0
1,16,1,3,1,1,4,1,2,1,1,2,1,1,1,9600,3,3,2,0
1,2,1,2,12,1,4,3,1,2,1,2,1,2,1,60000,1,2,2,0
2,1,1,4,1,8,1,3,2,1,1,8,1,1,1,30489,1,1,1,0
1,1,1,1,1,1,9,1,2,1,1,1,1,1,4,55562,1,1,1,0
1,1,1,1,1,6,1,1,4,1,1,2,1,1,1,48616,1,1,1,0
2,4,2,1,1,2,4,4,3,1,1,4,1,3,2,41328,2,3,2,0
1,2,1,5,4,14,6,1,3,1,1,8,1,2,2,57000,1,2,2,1
1,2,1,4,6,1,1,3,1,1,1,8,1,2,3,95000,1,2,2,0
2,18,1,4,1,3,6,3,1,1,1,2,1,1,2,79552,1,1,3,0
1,2,1,1,8,1,5,3,3,1,1,5,1,2,3,205000,1,2,2,0
1,2,1,1,7,4,6,3,1,2,2,2,1,2,2,107000,1,2,2,0
1,19,2,4,1,1,4,1,1,1,1,6,1,1,1,0,1,1,3,0
1,2,1,2,1,8,8,1,1,1,1,8,7,2,3,150000,1,2,2,0
2,4,1,1,1,1,1,3,3,1,1,6,3,3,2,8268,2,3,2,0
1,20,1,1,1,1,2,3,2,1,1,1,1,1,2,781320,1,1,3,0
2,5,1,2,4,3,4,2,2,1,1,2,1,1,2,9876,2,3,1,0
2,2,1,1,5,4,3,1,1,1,1,2,1,2,2,120000,1,2,2,0
1,1,1,4,1,3,2,3,1,1,1,2,3,1,2,69452,1,1,1,0
1,1,2,1,1,1,4,1,4,1,1,2,4,1,1,34726,1,1,1,0
1,16,1,1,1,6,9,3,1,1,1,1,1,1,4,90288,3,3,2,0
1,19,2,5,3,1,4,1,2,1,3,2,3,1,2,15012,1,1,3,0
1,2,1,5,5,1,4,1,3,1,1,2,1,2,2,45500,1,2,2,0
1,13,3,1,1,13,2,3,1,1,1,4,4,5,2,33684,3,3,2,0
2,4,1,1,1,1,3,1,4,2,1,4,1,3,1,7827,2,3,2,0
1,2,1,4,9,1,1,1,1,1,1,2,1,2,2,57000,1,2,2,0
1,2,1,1,1,1,2,2,2,1,1,4,1,2,2,137000,1,2,2,0
1,1,1,4,1,12,5,1,3,1,3,4,1,1,2,83342,1,1,1,0
2,18,1,1,1,1,5,1,3,1,1,2,1,1,3,58752,1,1,3,0
1,1,1,4,5,1,7,1,2,1,1,1,1,1,2,48616,1,1,1,0
1,12,1,1,1,1,2,1,2,1,1,8,1,4,1,71976,1,1,1,0
1,12,1,1,1,1,6,3,1,1,1,8,6,4,2,63979,1,1,1,0
1,15,1,2,1,1,6,2,1,1,1,1,6,1,1,39164,1,1,1,0
2,2,1,1,1,1,1,3,2,1,1,6,1,2,1,65650,1,2,2,0
2,19,1,1,1,4,2,3,4,1,1,1,1,1,2,88836,1,1,3,0
1,2,1,4,2,3,1,1,4,1,1,5,1,2,3,125000,1,2,2,0
1,2,1,1,4,1,4,3,1,1,1,4,1,2,1,70000,1,2,2,0
1,4,1,1,1,1,2,1,1,1,1,4,3,3,2,35222,2,3,2,0
1,2,1,1,7,4,1,1,2,1,1,1,1,2,2,72000,1,2,2,0
2,3,1,1,4,1,2,3,4,1,1,2,5,1,2,881196,1,1,3,0
2,3,2,4,8,8,4,1,2,1,1,8,1,1,1,32628,1,1,3,0
1,11,3,1,7,12,4,1,2,1,1,8,1,3,2,381468,2,3,2,0
1,2,1,2,1,10,2,1,1,1,2,2,1,2,2,72800,1,2,2,0
2,6,1,4,7,3,1,3,4,1,1,8,1,1,2,45161,1,1,1,0
1,7,1,2,1,1,2,1,2,1,1,2,1,1,1,34512,1,1,1,0
1,1,1,7,8,3,1,3,4,1,1,8,1,1,2,65285,1,1,1,0
1,16,1,1,4,1,6,1,2,1,1,2,1,1,2,31320,3,3,2,0
1,2,1,1,1,1,1,1,1,1,1,8,1,2,2,72000,1,2,2,0
1,7,1,3,7,1,6,2,2,1,1,2,1,1,2,48955,1,1,1,0
1,13,3,2,1,1,2,1,2,1,1,4,1,5,1,14976,3,3,2,0
1,12,1,4,1,1,5,3,4,1,1,5,4,4,3,149550,1,1,1,0
1,14,1,6,1,7,1,1,4,1,1,4,1,2,2,60391,1,1,1,0
1,19,1,4,1,4,6,1,4,1,1,2,4,1,2,125123,1,1,3,0
1,7,1,3,1,1,2,1,2,1,2,1,1,1,1,47731,1,1,1,0
2,1,1,1,4,1,11,2,2,1,1,8,1,1,3,66674,1,1,1,0
2,2,1,1,1,2,4,2,4,1,1,4,1,2,1,2000000,1,2,2,0
2,2,1,4,8,4,3,1,1,1,1,4,1,2,3,75000,1,2,2,0
2,2,1,1,1,14,2,2,3,1,2,2,6,2,2,103000,1,2,2,1
1,2,1,1,1,1,6,2,4,1,1,6,1,2,2,100000,1,2,2,0
1,1,3,2,1,1,1,3,2,1,1,4,1,1,1,50769,1,1,1,0
1,2,2,1,1,3,6,3,4,1,1,1,1,2,1,130000,1,2,2,0
2,1,1,1,1,1,6,1,3,1,1,4,1,1,2,93760,1,1,1,0
1,4,1,1,1,1,3,1,2,1,1,4,1,3,2,6575,2,3,2,0
1,2,1,1,5,4,4,3,3,1,1,1,1,2,2,150000,1,2,2,0
1,1,1,2,1,1,4,1,4,2,2,4,1,1,1,29170,1,1,1,0
1,8,1,1,1,1,5,1,1,1,1,4,1,1,2,16980,2,3,2,0
1,20,1,4,1,1,6,1,1,1,1,2,1,1,2,73433,1,1,3,0
1,5,1,4,4,1,4,1,2,1,1,2,4,1,2,35292,2,3,1,0
1,2,1,1,1,1,8,1,4,1,1,2,1,2,3,176000,1,2,2,0
2,16,2,4,1,14,6,1,1,1,1,7,1,1,5,20880,3,3,2,1
1,2,1,1,1,4,1,3,4,1,1,2,1,2,2,181000,1,2,2,0
2,4,2,1,1,12,3,3,1,1,1,1,1,3,1,0,2,3,2,0
1,6,1,4,1,1,2,1,3,1,1,7,1,1,2,63642,1,1,1,0
1,15,3,6,3,1,3,1,1,1,1,2,6,1,2,249672,1,1,1,0
1,2,1,1,2,3,3,3,4,1,1,2,1,2,2,60000,1,2,2,0
1,2,1,4,1,3,4,1,1,1,1,4,1,2,3,95000,1,2,2,0
1,20,1,4,12,1,6,2,2,1,1,4,1,1,2,28668,1,1,3,0
1,2,1,2,12,11,9,1,2,1,1,3,1,2,4,106000,1,2,2,0
1,7,1,7,8,1,7,3,3,1,1,7,1,1,4,110149,1,1,1,0
1,4,1,1,1,1,1,2,3,1,1,2,3,3,1,12524,2,3,2,0
1,2,1,7,1,8,5,1,1,1,1,2,1,2,2,135000,1,2,2,0
1,2,1,1,1,8,8,1,1,1,1,6,1,2,2,115000,1,2,2,0
1,7,2,1,1,1,1,3,1,1,1,3,1,1,1,12250,1,1,1,0
1,19,2,4,1,14,4,1,3,1,1,2,1,1,2,104269,1,1,3,1
1,5,1,1,1,5,2,1,4,1,1,1,1,1,2,59988,2,3,1,0
1,13,3,3,7,4,4,3,1,2,1,4,6,5,1,4104,3,3,2,0
1,4,1,1,1,1,4,2,1,1,1,1,3,3,2,10958,2,3,2,0
1,2,3,1,1,2,2,1,4,1,1,3,1,2,2,87500,1,2,2,0
1,2,1,3,10,1,8,3,1,1,1,9,1,2,1,125000,1,2,2,0
1,2,1,7,8,13,5,1,4,1,1,5,1,2,2,125000,1,2,2,0
1,4,2,4,1,2,1,1,2,1,1,1,3,3,3,15780,2,3,2,0
1,2,1,1,7,2,8,3,3,1,1,2,1,2,3,160000,1,2,2,0
1,2,2,1,1,11,4,1,1,2,1,4,1,2,2,73000,1,2,2,0
1,18,1,4,1,1,5,2,3,1,1,4,1,1,5,70500,1,1,3,0
1,7,1,3,1,1,2,1,1,1,1,1,1,1,2,793068,1,1,1,0
1,2,1,1,4,6,8,1,1,1,1,6,1,2,2,116000,1,2,2,0
1,14,1,1,1,12,8,1,2,1,1,6,1,2,4,73758,1,1,1,0
1,7,1,5,7,14,7,1,1,1,1,2,1,1,3,881196,1,1,1,1
1,2,1,1,1,1,6,3,2,1,1,1,1,2,1,125000,1,2,2,0
1,11,1,1,1,13,8,3,2,1,1,4,1,3,3,73428,2,3,2,0
1,4,2,1,7,1,3,1,1,1,1,2,1,3,2,2604,2,3,2,0
1,8,1,1,1,1,2,1,1,1,1,1,1,1,2,21228,2,3,2,0
2,2,1,4,1,1,6,3,2,1,1,8,1,2,2,117000,1,2,2,0
1,14,1,1,1,1,2,1,2,1,1,4,1,2,2,78911,1,1,1,0
1,16,1,4,8,1,8,1,3,1,1,2,1,1,2,50000,3,3,2,0
1,2,1,1,1,1,4,1,1,1,1,4,2,2,2,85000,1,2,2,0
1,15,1,2,3,1,1,2,2,1,1,8,1,1,1,514032,1,1,1,0
2,1,1,3,4,4,4,3,2,1,2,8,1,1,1,38893,1,1,1,0
1,15,1,1,1,4,1,3,2,1,1,7,6,1,2,558084,1,1,1,0
1,2,1,2,12,1,4,1,3,1,1,2,1,2,1,50000,1,2,2,0
1,2,1,1,7,1,4,3,2,1,1,4,1,2,1,61500,1,2,2,0
1,2,1,1,8,12,9,1,4,1,1,4,1,2,4,220000,1,2,2,0
1,2,1,4,5,8,6,3,1,1,1,4,1,2,2,117600,1,2,2,0
1,1,2,1,1,1,6,3,4,1,1,8,1,1,3,94455,1,1,1,0
1,16,1,1,1,2,1,3,1,1,1,2,1,1,1,32400,3,3,2,0
1,7,1,1,1,1,1,1,1,1,1,6,1,1,2,46992,1,1,1,0
1,12,1,2,1,1,8,2,2,2,1,1,1,4,2,41586,1,1,1,0
